_key,username,location,postcount,likes,keyword,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
137,b64,,98.0,52.0,0.7925359606742859,,,,,,,,,,,
138,2fa,Wolfsburg,800.0,5289.0,1.1091248542070389,,,,,,,,,,,
139,f2e,,1.0,0.0,0.9963911678642035,,,,,,,,,,,
140,577,,1.0,0.0,0.8712259232997894,,,,,,,,,,,
141,1bc,Palm Beach,367.0,12597.0,1.026857577264309,,,,,,,,,,,
142,cbd,,413.0,675.0,1.107900083065033,,,,,,,,,,,
143,3ac,,21.0,6.0,1.060983270406723,,,,,,,,,,,
144,6da,廣州Canton,2095.0,2060.0,0.0,,,,,,,,,,,
145,A5C,,11.0,0.0,1.1230454668402672,,,,,,,,,,,
146,710,,3.0,0.0,0.0,,,,,,,,,,,
147,e2d,San Francisco,86.0,6.0,1.0908233523368835,,,,,,,,,,,
148,248,,3.0,0.0,0.9383943304419518,,,,,,,,,,,
149,A20,,2.0,0.0,1.067300133407116,,,,,,,,,,,
150,38b,,1.0,0.0,0.8864536434412003,,,,,,,,,,,
151,2b5,,2.0,0.0,1.0243342202156782,,,,,,,,,,,
152,E17,,1.0,0.0,0.9585265479981899,,,,,,,,,,,
153,2ca,,161.0,7.0,0.9160154908895493,,,,,,,,,,,
154,631,,12.0,0.0,0.8709387481212616,,,,,,,,,,,
155,1f0,,4.0,0.0,0.8585948944091797,,,,,,,,,,,
156,d43,,2213.0,1055.0,1.0559101328253746,,,,,,,,,,,
157,17C,大阪,6533.0,684.0,0.9811161458492279,,,,,,,,,,,
158,983,,1.0,0.0,1.1004486382007599,,,,,,,,,,,
159,51A,London,141.0,426.0,1.011464111506939,,,,,,,,,,,
160,565,,2.0,0.0,0.8533256947994232,,,,,,,,,,,
161,b6d,Kuwait,139.0,35.0,0.9531579092144966,,,,,,,,,,,
162,4a9,,2.0,0.0,0.9982124604284763,,,,,,,,,,,
163,9db,,5.0,1.0,0.9968736581504345,,,,,,,,,,,
164,784,,4.0,0.0,0.9538127183914185,,,,,,,,,,,
165,435,,3.0,0.0,0.9947306625545025,,,,,,,,,,,
166,8E0,Riyadh,286.0,15.0,0.9883781392127275,,,,,,,,,,,
167,4b3,heywood,194.0,33.0,1.0896768048405647,,,,,,,,,,,
168,b86,,17.0,128.0,1.0232314988970757,,,,,,,,,,,
169,a77,,4.0,0.0,0.9227418601512909,,,,,,,,,,,
170,488,,1.0,0.0,1.0540032871067524,,,,,,,,,,,
171,024,,66.0,24.0,0.0,,,,,,,,,,,
172,110,"الرياض, المملكة العربية السعودية",74.0,16.0,0.7807382643222809,,,,,,,,,,,
173,Beb,,1.0,0.0,1.076334834098816,,,,,,,,,,,
174,60e,,1.0,0.0,1.0514161996543407,,,,,,,,,,,
175,60e,,1.0,0.0,0.9778192229568958,,,,,,,,,,,
176,371,,24.0,0.0,0.8836959823966026,,,,,,,,,,,
177,CB2,"Chicago, IL",17459.0,3620.0,1.0153889581561089,,,,,,,,,,,
